id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement
5557800010,261350.0,3,1.75,1390,18200,1.0,0,0,4,7,1390,0
3776300010,1030000.0,4,3.5,2730,5607,1.0,0,0,5,9,1660,1070
2473000680,390000.0,3,1.75,1435,8960,1.0,0,0,4,8,1435,0
7984400005,253500.0,3,1.0,1640,12384,1.0,0,0,4,7,1090,550
9238430680,625000.0,4,2.5,2630,48706,2.0,0,0,3,8,2630,0
3211000170,255000.0,4,2.5,1580,7800,1.0,0,0,4,7,1580,0
7338220280,257000.0,3,2.5,1740,3721,2.0,0,0,3,8,1740,0
8073000480,869000.0,2,1.75,1900,13122,1.0,1,4,3,7,1100,800
7525530670,745000.0,4,2.5,3130,10860,2.0,0,0,3,10,3130,0
191100275,1350000.0,4,3.5,3500,9525,2.0,0,0,3,10,3500,0
1214000050,350000.0,3,1.75,2130,7500,1.0,0,0,4,7,1090,1040
6852700279,475000.0,3,2.5,950,1110,2.0,0,0,3,8,950,0
5423600080,540000.0,3,2.5,1720,11656,2.0,0,0,3,8,1720,0
6661200050,175000.0,2,1.0,830,2699,1.0,0,0,3,7,830,0
6146600170,100000.0,2,0.75,660,5240,1.0,0,0,4,4,660,0
366000095,890000.0,5,1.0,2590,4652,2.0,0,0,4,8,2310,280
2895550280,280000.0,3,2.5,1600,4271,2.0,0,0,3,7,1600,0
293760050,1050000.0,4,4.25,4390,13833,2.0,0,3,3,10,3320,1070
7298040500,486000.0,4,2.5,3560,12047,2.0,0,0,3,10,3560,0
7802900224,670000.0,5,2.5,2860,68519,2.0,0,0,5,8,2860,0
3904910010,480000.0,3,2.5,1640,7847,2.0,0,0,3,8,1640,0
8121100255,440000.0,3,1.75,1500,6180,1.0,0,0,4,6,1060,440
5700004040,1500000.0,3,3.25,3990,8505,2.0,0,2,3,9,2870,1120
3528000290,743700.0,4,2.5,2610,33206,2.0,0,0,3,10,2610,0
9268200050,449950.0,3,1.75,1470,7590,1.0,0,0,3,7,1470,0
6132600221,367000.0,2,1.0,700,2334,1.0,0,0,3,7,700,0
3303980470,1185000.0,4,3.25,3960,12895,2.0,0,0,3,11,3960,0
1450000050,201000.0,3,1.0,900,7576,1.0,0,0,4,6,900,0
6788200605,575000.0,3,1.75,2010,3800,2.0,0,0,2,7,2010,0
2214800170,295000.0,3,2.5,1940,10350,1.0,0,0,3,7,1420,520
7116000225,190000.0,3,1.0,1510,8760,1.0,0,0,4,6,1510,0
2767600635,742500.0,2,3.0,2020,5000,1.0,0,0,3,8,1350,670
1644500050,875000.0,6,3.5,4430,11453,2.0,0,0,3,9,3000,1430
2579500101,1387000.0,4,3.5,4010,10880,2.0,0,3,4,11,3150,860
3876311650,600000.0,4,2.25,3070,8400,2.0,0,0,4,8,3070,0
7984400050,207000.0,3,1.5,1460,11100,1.0,0,0,3,7,1460,0
7852170130,650000.0,4,2.75,3260,5335,2.0,0,0,3,9,3260,0
9358000780,275000.0,2,1.0,830,5610,1.0,0,0,3,6,830,0
2663000345,1200000.0,4,2.5,2390,4200,2.0,0,0,3,9,2150,240
4338800500,262500.0,3,2.0,1130,7200,1.0,0,0,4,6,1130,0
5101407350,399000.0,2,1.0,1120,8661,1.0,0,0,3,7,1120,0
3512100050,139000.0,4,1.5,1410,10648,1.0,0,0,4,7,1410,0
6633900050,575000.0,3,2.5,1750,4797,2.0,0,0,4,7,1750,0
4083301950,580000.0,2,1.0,1040,3200,1.0,0,0,3,7,1040,0
7202350010,468000.0,3,2.25,1630,2490,2.0,0,0,3,7,1630,0
4168100130,230000.0,3,1.0,1380,10112,1.0,0,0,4,7,940,440
8155850010,675000.0,4,4.0,3680,18804,2.0,0,0,3,10,3680,0
7955030010,318000.0,3,1.0,1250,20040,1.0,0,0,3,7,1250,0
4136870020,332100.0,5,3.5,2660,6978,2.0,0,0,3,8,1980,680
1446401190,175000.0,2,1.0,620,6600,1.0,0,0,3,6,620,0
9323600380,817000.0,4,2.25,2600,10660,2.0,0,0,4,8,2600,0
3262300920,1200000.0,4,3.0,2150,8119,2.0,0,0,3,8,2150,0
6332000130,525000.0,3,1.75,1470,6550,1.0,0,2,3,7,1070,400
9150100020,189000.0,3,1.0,1380,7282,1.5,0,0,5,6,1380,0
2770604081,629950.0,3,2.5,1680,1683,2.0,0,0,3,9,1120,560
6329000050,641500.0,1,1.0,1000,9084,1.0,1,3,3,7,1000,0
2125400010,490000.0,3,2.25,1630,7573,1.0,0,2,3,7,1230,400
3876313260,415000.0,3,1.75,1790,15142,1.0,0,0,3,7,1360,430
5101400561,250000.0,2,1.0,890,6380,1.0,0,0,3,6,890,0
9533100080,781000.0,3,1.5,1290,8175,1.0,0,0,4,7,820,470
9561100080,400000.0,4,2.25,2420,7927,1.0,0,0,4,7,1400,1020
5101402618,935000.0,4,3.0,3680,7105,2.0,0,2,3,10,2890,790
4027700009,575000.0,4,2.5,3020,17810,1.0,0,0,3,9,1600,1420
9544200277,1660000.0,4,3.25,4240,11189,2.0,0,2,3,10,4240,0
8731960050,302300.0,5,2.75,3130,9450,1.0,0,0,4,8,1580,1550
1393800005,355000.0,2,1.0,900,6656,1.0,0,0,3,7,900,0
3896100130,1538000.0,3,2.25,2880,7599,1.0,0,2,3,9,1710,1170
7785000130,926250.0,4,1.75,2390,17717,1.0,0,0,4,8,2390,0
2968800825,300000.0,3,1.75,1450,7620,1.0,0,0,4,7,1050,400
7199330480,361500.0,3,1.75,1070,9000,1.0,0,0,4,7,1070,0
5458800415,616000.0,3,1.5,1740,9840,1.0,0,0,4,8,1740,0
8929000250,395000.0,2,1.75,1210,1161,2.0,0,0,3,8,1210,0
7893206305,245000.0,3,1.5,2100,10000,1.0,0,0,4,7,2100,0
7956300020,206000.0,3,1.0,1060,9600,1.0,0,0,4,6,1060,0
240000130,706000.0,4,2.5,3280,16575,1.0,0,0,3,9,2190,1090
1370803730,578000.0,3,1.5,1660,6000,1.5,0,0,3,7,1660,0
4299000130,341950.0,5,3.0,3070,5252,2.0,0,0,3,8,3070,0
1233100351,305000.0,3,1.0,1150,9048,1.0,0,0,2,7,1150,0
2652500225,575000.0,3,2.75,1710,3600,1.0,0,0,3,7,1590,120
3224069026,330000.0,3,1.0,1180,43124,1.0,0,0,4,6,1180,0
2592400250,445000.0,4,2.25,2130,7200,2.0,0,0,3,7,2130,0
4364700595,333000.0,3,1.0,1050,7560,1.0,0,0,3,7,1050,0
8562750660,598500.0,4,2.5,2520,3980,2.0,0,0,3,8,2520,0
7231600098,225000.0,2,1.0,700,6000,1.0,0,0,3,6,700,0
8635750980,570000.0,4,2.5,2640,4200,2.0,0,0,3,8,2640,0
5652600605,630000.0,5,2.0,2330,6783,1.0,0,0,3,7,1310,1020
2141310020,779000.0,5,2.25,2830,7738,2.0,0,0,4,8,2830,0
7852160080,760000.0,4,3.5,3720,13591,2.0,0,3,3,10,3720,0
3649100346,322968.0,5,1.75,1890,9600,1.0,0,0,4,7,1890,0
7852010840,595000.0,4,2.5,2910,7287,2.0,0,0,3,8,2910,0
823059145,321000.0,4,1.0,1300,18836,1.0,0,0,4,7,1300,0
9238430660,653000.0,3,2.25,2770,57745,2.0,0,0,3,8,2770,0
6329000190,750000.0,4,1.75,2520,21834,1.0,1,4,3,8,1420,1100
8818900250,530000.0,3,1.0,1340,4284,1.0,0,0,3,7,1080,260
1250200415,352750.0,2,1.75,1060,1241,2.0,0,0,3,7,960,100
3303951150,424950.0,4,2.5,2480,8563,2.0,0,0,3,8,2480,0
3083000048,427000.0,5,2.75,2220,4000,1.0,0,0,3,7,1230,990
1102000095,558000.0,4,2.5,3220,5120,2.0,0,0,3,9,2420,800
3426049153,438200.0,2,2.0,1600,5643,1.0,0,0,3,7,1600,0
7625700020,340000.0,1,1.0,640,4800,1.0,0,0,3,6,640,0
586000020,830005.0,4,3.75,3610,7904,3.0,0,0,3,11,3290,320
8724300010,548000.0,4,3.25,3420,5012,2.0,0,0,3,10,2330,1090
2741100741,411715.0,3,1.75,1840,5101,1.0,0,0,5,7,1040,800
3425059173,865000.0,4,4.0,2790,16117,2.0,0,0,4,9,2790,0
715010130,1750000.0,6,4.25,5860,13928,2.0,0,3,3,10,4150,1710
7504100920,688000.0,3,3.0,3450,16200,2.0,0,0,3,10,3450,0
5104520460,399950.0,4,2.5,2350,5100,2.0,0,0,3,8,2350,0
1257200020,555000.0,3,1.0,1250,4590,1.5,0,0,3,6,970,280
4452300130,677000.0,3,2.0,2000,3207,1.0,0,0,4,7,1100,900
8651520420,539000.0,3,2.0,2260,9568,1.0,0,0,3,8,1780,480
6401700010,410000.0,3,1.75,1510,6597,1.0,0,0,4,6,950,560
8857320130,472000.0,2,2.25,1800,2748,2.0,0,0,4,9,1800,0
1102000759,755000.0,3,2.5,2420,8856,1.0,0,3,3,9,1620,800
6457000080,269900.0,5,1.75,1750,8325,1.0,0,0,5,7,1750,0
1126059022,667400.0,4,2.5,2660,40312,2.0,0,0,4,8,2660,0
4340000010,1220000.0,3,2.25,2640,7544,1.0,0,0,3,10,2640,0
3052700460,544000.0,3,2.5,1460,1613,2.0,0,0,3,8,1180,280
567000020,800000.0,2,1.0,1570,5000,1.5,0,3,4,8,1570,0
3575304017,315000.0,3,1.0,1010,7500,1.0,0,0,4,7,1010,0
7812801700,227000.0,4,1.0,1200,7200,1.5,0,0,3,6,1200,0
5103300020,765000.0,4,2.5,4040,25752,2.0,0,0,3,10,4040,0
9578080130,625000.0,3,3.0,1820,1641,3.0,0,0,3,8,1540,280
3885803044,1875000.0,4,5.0,5810,7440,2.0,0,0,3,10,3790,2020
9323600280,822600.0,4,2.5,3010,9600,1.0,0,2,3,9,1510,1500
7016100380,515000.0,4,2.5,1910,8947,1.0,0,0,4,8,1160,750
3438500114,377000.0,4,2.0,1640,5014,1.0,0,0,4,7,930,710
2597800010,600000.0,3,1.0,1480,17360,1.0,0,1,3,8,1480,0
8018000020,525300.0,4,1.75,2520,7770,1.0,0,0,3,8,1680,840
4055700167,760000.0,4,3.0,2840,13554,1.0,0,2,4,9,1990,850
1863900190,202000.0,2,1.0,840,7200,1.0,0,0,4,5,840,0
522079027,470000.0,3,2.0,1730,38884,1.0,0,0,3,8,1730,0
7525530470,810000.0,3,2.5,3140,10983,2.0,0,0,3,10,3140,0
8858100020,175000.0,3,1.0,1480,8415,1.0,0,0,3,7,1080,400
6414100231,440000.0,4,1.75,1920,7986,1.0,0,0,3,7,960,960
6303400460,197000.0,2,1.0,770,8636,1.0,0,0,2,6,770,0
9476200020,254000.0,3,1.0,1010,7384,1.0,0,2,5,6,1010,0
3575302938,405000.0,3,1.0,1460,10000,1.5,0,0,3,7,1460,0
2695600190,416000.0,2,1.0,940,4264,1.0,0,0,5,7,940,0
9433000470,779950.0,4,2.75,2840,4864,3.0,0,0,3,9,2840,0
7140200250,200000.0,4,2.75,1910,7210,1.0,0,0,4,7,1430,480
3905090130,658100.0,4,2.5,2430,8509,2.0,0,0,3,9,2430,0
3335000050,397000.0,2,1.75,1610,4104,1.0,0,0,3,7,950,660
4397650080,815000.0,3,3.75,2780,5002,2.0,0,0,3,10,2780,0
1568100380,345000.0,2,1.0,1160,8504,1.0,0,0,4,7,1160,0
8078570460,305500.0,4,2.5,1850,7199,2.0,0,0,4,7,1850,0
6382000080,340000.0,3,2.25,2120,13090,1.0,0,0,3,8,2120,0
7905380080,330000.0,5,2.5,2620,12763,1.0,0,0,3,7,1400,1220
6600490250,269000.0,4,2.5,2060,3608,2.0,0,0,3,7,2060,0
7200001756,349950.0,3,1.0,1060,9525,1.0,0,0,3,7,1060,0
4427100130,431000.0,3,1.0,1500,6240,1.0,0,0,4,7,1500,0
5606000255,735000.0,4,1.75,2380,5700,2.0,0,1,4,7,1820,560
1402700170,414000.0,5,3.0,3045,5030,2.0,0,0,3,8,3045,0
5366200460,619500.0,3,2.5,1700,4105,2.0,0,0,3,8,1700,0
1245500725,675000.0,3,1.75,1240,13869,1.0,0,0,4,7,1240,0
9477201060,380500.0,3,1.0,1410,7854,1.0,0,0,4,7,1410,0
4060000290,253000.0,3,1.5,880,6600,1.0,0,0,5,6,880,0
522059327,157500.0,2,1.0,740,9003,1.0,0,0,3,5,740,0
686530020,627000.0,4,2.0,2030,9300,1.0,0,0,4,8,2030,0
5145100460,469500.0,4,2.5,2090,7241,1.0,0,0,4,7,1140,950
6329000380,319950.0,2,1.0,920,8341,1.0,0,0,3,7,920,0
8960200280,249500.0,3,1.0,1180,7200,1.0,0,0,4,7,1180,0
2867100007,485000.0,3,1.0,1260,3230,1.5,0,0,3,7,1260,0
9542100005,1125000.0,5,3.0,3690,10260,1.0,0,4,4,9,2070,1620
1545807280,314500.0,3,1.75,1700,17355,1.0,0,0,3,7,1200,500
3996900460,220000.0,2,1.0,770,8149,1.0,0,0,3,6,770,0
217500005,444950.0,3,2.5,2020,7800,1.0,0,0,4,7,1330,690
1513800080,598000.0,4,2.5,2030,9825,1.0,0,0,3,8,1330,700
8691390460,699850.0,4,3.5,2690,6164,2.0,0,0,3,9,2690,0
6633900170,595000.0,3,2.5,1750,3354,2.0,0,0,4,7,1750,0
205000050,735000.0,4,2.5,3270,45537,2.0,0,0,3,9,3270,0
8838900167,542500.0,4,2.5,2330,14289,2.0,0,0,4,8,2330,0
7199330170,450000.0,3,1.75,1720,6960,1.0,0,0,3,7,1140,580
236500050,298500.0,3,2.0,2420,8800,1.0,0,0,4,7,1420,1000
2025049028,403950.0,2,1.0,710,1136,2.0,0,0,4,7,710,0
3298700305,271000.0,2,1.0,710,4240,1.0,0,0,4,6,710,0
6145600780,335000.0,2,1.0,1510,3844,1.0,0,0,4,7,1510,0
1332700010,305000.0,2,2.25,1610,1968,2.0,0,0,5,7,1610,0
2768300655,630000.0,3,3.0,1880,2200,2.0,0,0,3,8,1520,360
7224500010,253000.0,2,1.75,1220,5000,1.0,0,0,5,7,860,360
4037000185,395000.0,4,1.75,2060,7900,1.0,0,0,4,7,1070,990
7614100020,265000.0,3,2.5,1340,10290,1.0,0,0,4,7,1140,200
1423400225,225000.0,2,1.0,1030,9192,1.0,0,0,4,6,1030,0
5419000050,338500.0,4,2.5,2717,4513,2.0,0,0,3,8,2717,0
5151200290,300000.0,2,1.75,1360,8100,1.0,0,0,3,7,860,500
4060000170,255000.0,2,1.0,1260,7810,2.0,0,0,3,6,1260,0
1568100290,337000.0,4,3.0,2240,8504,2.0,0,0,3,7,2240,0
4137010010,324900.0,3,2.25,2080,9740,2.0,0,0,3,8,2080,0
2581900284,821000.0,3,2.75,2760,8476,1.0,0,0,4,8,1690,1070
1222069136,500000.0,4,2.75,3000,213008,1.0,0,0,4,8,3000,0
7625701795,885000.0,4,3.5,3310,6000,2.0,0,2,3,8,2200,1110
1771100440,360000.0,4,2.0,1630,10375,1.0,0,0,5,7,1630,0
3211200290,304000.0,3,1.0,900,7500,1.0,0,0,4,7,900,0
4154302045,376000.0,2,1.0,880,2400,1.0,0,0,3,6,760,120
4036801315,425000.0,4,1.5,1620,7875,1.0,0,0,3,7,1620,0
9185700414,1180500.0,3,1.75,1610,7200,1.0,0,0,3,8,1090,520
1221000562,187000.0,3,2.5,1730,1803,2.0,0,0,3,7,1730,0
1890000250,710000.0,2,1.5,1640,4080,1.5,0,0,5,7,1540,100
7436400020,585000.0,3,1.75,1840,7350,1.0,0,0,3,8,1370,470
3303850290,1400000.0,5,4.0,4700,22326,2.0,0,0,3,11,4700,0
2025059026,1980000.0,4,3.5,4500,44384,1.0,0,0,3,12,3340,1160
3751600430,250000.0,3,1.75,1780,35233,1.0,0,0,4,8,1420,360
7856640460,950000.0,4,2.75,3800,12200,2.0,0,3,4,10,3800,0
9510920050,725000.0,3,2.5,2980,16996,2.0,0,0,3,10,2980,0
8651720020,505000.0,4,2.5,2780,6369,1.0,0,0,3,8,1590,1190
2114700500,90000.0,1,1.0,560,4120,1.0,0,0,3,4,560,0
7950303530,400000.0,4,2.0,2060,3060,2.0,0,0,3,7,2060,0
8910500471,407000.0,3,1.0,1140,7785,1.0,0,0,3,8,1140,0
9550204450,651000.0,3,1.5,1890,4400,1.5,0,0,5,7,1890,0
4024101990,485000.0,3,2.25,2090,7450,1.0,0,0,3,7,1350,740
5595900345,460000.0,4,2.75,3460,13168,2.0,0,0,4,8,3460,0
1782500095,369000.0,2,1.0,1320,6135,1.0,0,0,4,7,880,440
8887001192,355000.0,2,1.0,1240,27042,1.0,0,1,3,6,1000,240
4006000307,155000.0,2,1.0,810,4755,1.0,0,0,3,7,810,0
5605000440,1000000.0,3,1.0,1880,5450,1.5,0,0,4,8,1880,0
2591840050,419625.0,4,2.5,2680,11590,2.0,0,0,4,9,2680,0
1442300005,435000.0,3,2.0,2040,6880,2.0,0,0,4,7,2040,0
3343901440,379000.0,4,1.75,2180,7876,1.0,0,0,4,7,1290,890
9406590250,293000.0,4,2.25,1870,5371,2.0,0,0,3,7,1870,0
2212250080,592100.0,4,2.75,2310,7851,1.0,0,0,4,8,1790,520
3578700073,362000.0,3,1.75,1120,9730,1.0,0,0,3,7,1120,0
1123049126,227000.0,3,1.0,1340,10035,1.0,0,0,3,7,1340,0
526059259,335500.0,3,1.75,1260,8487,1.0,0,0,3,7,1260,0
3222079136,213000.0,3,1.75,1200,55321,1.5,0,0,5,7,1200,0
7237300290,338000.0,5,2.5,2400,4496,2.0,0,0,3,7,2400,0
7468900235,163500.0,3,1.0,940,7200,1.0,0,0,4,7,940,0
3352401476,199988.0,2,1.0,860,5000,1.0,0,0,3,7,860,0
4217402162,1185000.0,3,2.25,2390,7875,1.0,0,1,3,10,1980,410
6147650430,320000.0,4,2.5,3130,5200,2.0,0,0,3,7,3130,0
1133000235,450000.0,6,2.25,3550,11780,1.0,0,0,4,8,2960,590
2781270080,249900.0,2,2.0,1470,2541,2.0,0,0,3,6,1470,0
1423200170,223000.0,2,1.0,910,9869,1.0,0,0,3,6,910,0
3023059071,631000.0,4,4.0,2630,59586,1.0,0,0,3,7,1470,1160
511700170,350000.0,4,2.25,1780,10416,1.0,0,0,5,7,1060,720
2124089028,279000.0,3,1.75,1430,39160,1.0,0,0,3,7,900,530
1431700280,310000.0,5,2.0,2730,7344,1.0,0,0,5,7,1510,1220
7686202635,185000.0,2,1.0,900,8000,1.0,0,0,4,6,900,0
3874400380,445000.0,3,2.5,1740,22089,1.0,0,0,4,8,1130,610
642500080,365000.0,4,2.5,2905,4874,2.0,0,0,3,9,2905,0
1591600527,333500.0,3,1.5,2230,9120,1.0,0,0,3,7,1390,840
5587000010,385000.0,3,2.25,1680,8450,1.0,0,0,3,8,1340,340
2201500440,345000.0,3,1.5,1240,11200,1.0,0,0,4,7,1240,0
7603100095,1260000.0,3,3.0,3230,8625,2.0,0,3,3,10,2220,1010
9412200080,440000.0,4,2.5,2560,10400,1.0,0,0,4,7,1280,1280
7852130080,444500.0,3,2.5,2600,4724,2.0,0,0,3,7,2600,0
2923039243,340000.0,4,1.0,1200,11834,1.0,1,3,3,6,1200,0
6908200250,680000.0,4,1.0,1660,6075,1.5,0,0,5,7,1660,0
3039000010,420000.0,3,1.75,1140,8558,1.0,0,0,4,7,1140,0
1657300280,438500.0,3,2.25,3050,10689,2.0,0,0,4,9,3050,0
9200000050,109500.0,2,1.0,800,10625,1.0,0,0,3,6,800,0
7508200080,461000.0,4,2.75,1700,7495,1.0,0,0,4,7,1200,500
5454200080,968000.0,4,1.75,2630,9645,1.0,0,0,4,9,2630,0
7972601100,355000.0,3,1.75,1960,7705,1.0,0,0,4,7,980,980
5112800190,249000.0,3,1.5,1180,11579,1.0,0,0,4,7,1180,0
984210170,256500.0,5,2.5,1960,7350,1.0,0,0,4,7,1360,600
8081500050,1810000.0,5,2.5,4250,20441,1.0,0,1,4,11,2490,1760
8731801190,269000.0,3,2.25,1950,8661,1.0,0,0,4,8,1950,0
9103000715,1350000.0,4,3.5,3600,5217,2.0,0,0,3,9,2720,880
8732300430,885000.0,3,2.25,2060,9552,1.0,0,0,4,9,1610,450
3754700170,455000.0,3,2.0,1640,9825,1.0,0,0,4,7,1090,550
2652500795,980000.0,4,2.5,2730,4800,1.5,0,0,5,8,2230,500
7454000470,412500.0,3,1.75,1530,6300,1.0,0,0,3,6,1530,0
3630121060,740000.0,4,3.5,3060,4777,2.0,0,0,3,9,3060,0
1370800825,1298000.0,4,2.25,2860,5658,2.0,0,3,3,10,2130,730
4310702759,326000.0,2,1.5,1030,798,3.0,0,0,3,8,1030,0
8635750950,568500.0,4,2.5,2460,4200,2.0,0,0,3,8,2460,0
3448900420,620000.0,4,2.5,2500,8282,2.0,0,0,3,9,2500,0
2113700005,283000.0,3,1.75,1830,7600,2.0,0,0,3,7,1490,340
8615800500,875000.0,6,3.25,2820,4536,2.0,0,0,4,8,1930,890
9106000005,1310000.0,4,2.25,3750,5000,2.0,0,0,5,8,2440,1310
806800420,289950.0,3,2.5,2070,6145,2.0,0,0,3,7,2070,0
2787311190,252500.0,3,2.5,1780,7192,1.0,0,0,4,7,1250,530
3342102385,376000.0,4,2.25,2200,6750,1.0,0,0,5,8,1480,720
7504000290,635700.0,4,2.5,3240,13978,1.0,0,0,3,9,1860,1380
8691300500,710000.0,4,2.5,2880,12349,2.0,0,0,3,10,2880,0
930000425,440000.0,3,1.75,1570,5120,1.0,0,2,3,7,980,590
3291800670,439000.0,3,2.5,3180,7904,1.0,0,0,3,8,1810,1370
1425059145,455000.0,2,1.5,1310,12196,1.5,0,0,3,6,1310,0
4406000050,225000.0,2,1.0,910,9612,1.0,0,0,4,7,910,0
1432700420,250000.0,3,1.0,1460,10914,1.0,0,0,4,7,1460,0
5561400470,585000.0,4,3.25,3410,34939,2.0,0,0,4,9,2470,940
8827901350,685000.0,3,1.75,2720,4720,1.5,0,0,4,7,1580,1140
6190700284,420000.0,5,2.75,2280,10319,1.0,0,0,3,8,1300,980
3644100073,245000.0,2,1.0,670,1675,1.0,0,0,5,6,670,0
3223059173,275000.0,4,2.0,1480,15000,1.0,0,0,4,7,1480,0
109210460,270000.0,3,2.0,2330,8000,1.0,0,0,3,7,1390,940
9106000050,767250.0,4,3.0,2170,2500,2.0,0,0,3,8,1710,460
4337600280,229000.0,3,2.0,1760,9900,1.0,0,0,4,7,1760,0
3438501100,400000.0,3,1.0,1240,4000,1.5,0,0,3,8,1240,0
7935000280,2195000.0,5,3.25,5210,35765,2.5,0,4,5,10,4940,270
7419700010,665000.0,5,2.0,2800,17788,1.0,0,0,4,8,1400,1400
1626069102,500000.0,4,2.25,2060,44431,2.0,0,0,3,7,2060,0
7574000080,355500.0,5,2.0,2360,19899,1.0,0,0,4,7,2360,0
3830700010,369000.0,4,2.5,2370,6557,2.0,0,0,3,9,2370,0
1454100010,338500.0,2,1.0,720,6050,1.0,0,0,2,5,720,0
603001045,256000.0,3,1.0,950,4000,1.0,0,0,3,7,780,170
2607720440,470000.0,3,2.5,1980,9725,2.0,0,0,3,8,1980,0
930000470,675000.0,3,2.5,2540,7680,2.0,0,1,4,9,2540,0
2621750280,369950.0,4,2.75,2760,7533,1.0,0,0,3,8,1400,1360
7853220470,615000.0,5,3.5,2950,7980,2.0,0,3,3,9,2350,600
4139660430,1200690.0,5,3.0,3640,28531,2.0,0,0,3,10,3640,0
1338800430,950000.0,3,1.75,2150,3503,2.0,0,0,3,8,1870,280
1338800491,799500.0,4,2.5,2760,5750,2.0,0,0,3,8,2760,0
792000006,187000.0,2,1.0,840,11600,1.0,0,0,3,6,840,0
7504020670,598000.0,5,2.25,2890,12478,2.0,0,0,3,9,2890,0
4017600010,429950.0,3,2.25,2060,10160,1.0,0,0,4,8,1340,720
1471701410,347950.0,5,2.25,1700,13500,1.5,0,0,4,7,1700,0
3528000470,851000.0,3,2.5,3560,107290,2.0,0,0,3,10,3560,0
3192000080,205000.0,3,1.0,1210,10185,1.0,0,0,3,6,1210,0
1565100010,225000.0,3,2.25,1590,9200,1.0,0,0,4,7,1110,480
9201000460,705000.0,4,2.25,2620,10536,1.0,0,0,3,8,1520,1100
323059316,535000.0,5,2.5,3190,6178,2.0,0,0,3,8,3190,0
6802200190,222500.0,3,2.0,1450,9044,2.0,0,0,3,7,1450,0
1773100430,313500.0,2,1.5,1270,1282,2.0,0,0,3,8,1000,270
6137610190,632000.0,3,2.25,2730,7521,2.0,0,2,3,9,2730,0
1568100387,467000.0,3,2.0,1840,3432,2.0,0,0,3,7,1840,0
3826500290,339000.0,3,2.25,1970,7210,1.0,0,0,4,8,1380,590
629410190,712000.0,3,2.75,3200,6699,2.0,0,0,3,9,3200,0
4189800050,335000.0,3,1.0,1060,10050,1.0,0,0,4,7,1060,0
6126600950,470000.0,3,3.25,1740,1693,2.0,0,0,3,8,1360,380
5411800250,367000.0,3,1.0,810,7000,1.0,0,0,3,7,810,0
7853302140,440500.0,3,2.5,2460,4399,2.0,0,0,3,7,2460,0
1423910670,305000.0,4,1.0,2100,9288,1.0,0,0,4,7,1050,1050
2301400470,635000.0,3,1.75,1530,5000,1.0,0,2,3,7,1020,510
1860600290,1020000.0,3,2.25,1670,4800,1.5,0,3,3,8,1670,0
9267200345,342000.0,2,2.5,1175,1366,2.0,0,0,3,8,740,435
3826500170,283000.0,3,2.25,2130,8800,1.0,0,0,3,8,1270,860
9804500420,430000.0,4,2.75,2470,50123,1.0,0,0,3,8,1280,1190
2895550190,245000.0,4,2.5,1700,4268,2.0,0,0,3,7,1700,0
6699930440,355500.0,3,2.5,2600,5540,2.0,0,0,3,8,2600,0
3543900380,395000.0,3,1.0,1460,5000,1.0,0,0,4,7,1460,0
59500050,324900.0,4,2.25,2010,7280,2.0,0,0,4,8,2010,0
9274202885,660000.0,3,1.75,1320,5750,1.5,0,0,5,7,1320,0
7701930050,570000.0,3,2.5,3150,20189,2.0,0,0,3,10,3150,0
200800480,552321.0,3,2.5,1960,8469,2.0,0,0,4,8,1960,0
3835500005,1100000.0,2,1.75,2050,11900,1.0,0,0,4,8,2050,0
9543000896,237000.0,3,1.5,1800,9216,1.0,0,0,4,7,1800,0
1090000005,402000.0,2,1.0,1210,5600,1.5,0,0,3,7,1210,0
5561000430,470000.0,3,2.25,1830,39165,1.0,0,0,5,8,1830,0
1568100670,395900.0,3,1.75,1880,8706,1.0,0,0,3,7,940,940
6813600440,442000.0,2,1.75,860,5535,1.0,0,0,3,7,860,0
7701990380,795000.0,4,2.75,2890,16397,2.0,0,0,3,10,2890,0
7153400010,190500.0,3,2.0,1390,10155,1.0,0,0,3,7,1130,260
5608010420,808000.0,4,2.75,3340,7230,2.0,0,0,3,9,3340,0
9141100073,500000.0,4,2.5,2040,6685,2.0,0,0,3,8,2040,0
629400480,775000.0,4,2.75,3010,15992,2.0,0,0,3,11,3010,0
9250900104,300000.0,5,1.75,2110,8500,1.0,0,0,3,7,1100,1010
9250900104,496000.0,5,1.75,2110,8500,1.0,0,0,3,7,1100,1010
5104531700,448000.0,4,2.5,2510,6853,2.0,0,2,3,9,2510,0
623039026,645000.0,2,2.25,2770,11884,1.0,0,3,4,8,1570,1200
7626200235,464600.0,3,1.75,1120,5500,1.5,0,0,4,7,1120,0
7228500425,590000.0,3,1.0,1530,2370,2.0,0,0,3,8,1530,0
3332500095,399000.0,3,2.5,1800,3300,2.0,0,0,3,7,1690,110
7950300440,305000.0,2,1.0,1030,6000,1.0,0,0,3,7,1030,0
8143000280,478000.0,3,1.75,1210,6175,1.0,0,0,3,7,1210,0
4045500715,598800.0,1,1.0,1090,32010,1.0,0,0,4,6,1090,0
1155620190,430000.0,4,2.25,1790,7203,1.0,0,0,4,7,1110,680
3332000715,433000.0,4,1.5,1550,5053,1.0,0,0,4,7,1180,370
5113000420,420000.0,4,2.75,2400,20000,1.0,0,0,3,8,1170,1230
